iter	RMSE
1665	3791.828281
1666	3790.556027
1667	3790.088367
1668	3787.953377
1669	3786.58217
1670	3785.071767
1671	3783.141789
1672	3781.820811
1673	3780.309951
1674	3779.289193
1675	3778.593737
1676	3778.159447
1677	3776.376978
1678	3775.99048
1679	3775.47642
1680	3773.373618
1681	3770.378334
1682	3768.751471
1683	3767.191315
1684	3766.750247
1685	3765.439703
1686	3764.178491
1687	3761.910932
1688	3760.443985
1689	3759.706471
1690	3759.069474
1691	3758.478257
1692	3758.115561
1693	3757.318357
1694	3756.637426
1695	3755.941515
1696	3749.977074
1697	3749.385926
1698	3748.592317
1699	3747.6584
1700	3744.687315
1701	3744.552544
1702	3743.364178
1703	3741.174869
1704	3739.559917
1705	3736.879191
1706	3736.360951
1707	3735.002796
1708	3734.279978
1709	3733.484928
1710	3732.924358
1711	3729.018968
1712	3726.836605
1713	3725.501272
1714	3721.898391
1715	3721.673968
1716	3719.507613
1717	3718.039578
1718	3716.854824
1719	3716.099964
1720	3713.740155
1721	3712.051218
1722	3710.476655
1723	3706.169355
1724	3703.843239
1725	3703.115417
1726	3701.278311
1727	3700.842082
1728	3698.930976
1729	3697.277604
1730	3693.862993
1731	3693.18642
1732	3692.448478
1733	3690.548136
1734	3690.296415
1735	3689.992893
1736	3688.961346
1737	3688.310981
1738	3686.531514
1739	3684.509214
1740	3680.216721
1741	3677.755398
1742	3676.053651
1743	3674.928911
1744	3671.663086
1745	3671.462157
1746	3670.141029
1747	3666.441244
1748	3662.255761
1749	3658.93976
1750	3657.447071
1751	3655.220842
1752	3652.90983
1753	3651.200482
1754	3649.537841
1755	3647.613906
1756	3643.87431
1757	3642.280444
1758	3641.737413
1759	3641.039827
1760	3640.272414
1761	3638.968314
1762	3638.044027
1763	3635.459309
1764	3635.108212
1765	3634.355656
1766	3634.139425
1767	3633.091212
1768	3632.036491
1769	3630.328984
1770	3629.256836
1771	3627.205607
1772	3623.954721
1773	3623.454921
1774	3623.168762
1775	3622.241948
1776	3621.31131
1777	3619.912367
1778	3619.582334
1779	3618.358217
1780	3618.212999
1781	3615.044561
1782	3613.695024
1783	3613.222678
1784	3611.677053
1785	3610.643115
1786	3609.469166
1787	3607.158782
1788	3605.424505
1789	3605.124776
1790	3602.288828
1791	3599.826731
1792	3597.101582
1793	3593.807434
1794	3593.70138
1795	3590.91491
1796	3589.133906
1797	3587.450527
1798	3586.104647
1799	3585.100818
1800	3583.867489
1801	3581.981028
1802	3581.359414
1803	3580.258252
1804	3579.104682
1805	3578.900688
1806	3574.88555
1807	3572.877394
1808	3568.810405
1809	3567.871477
1810	3567.318726
1811	3565.87618
1812	3562.55246
1813	3561.577695
1814	3560.443219
1815	3556.621658
1816	3553.24413
1817	3550.961956
1818	3549.603238
1819	3546.715464
1820	3545.804232
1821	3543.207036
1822	3538.752535
1823	3537.329645
1824	3536.074603
1825	3535.157826
1826	3532.676521
1827	3530.832137
1828	3529.958911
1829	3529.355489
1830	3529.11746
1831	3525.236054
1832	3522.818504
1833	3519.634637
1834	3518.034971
1835	3515.200741
1836	3513.433419
1837	3512.066423
1838	3511.321721
1839	3510.094028
1840	3505.848643
1841	3505.435778
1842	3504.791129
1843	3501.649995
1844	3501.282295
1845	3498.997202
1846	3497.62094
1847	3494.770583
1848	3492.492354
1849	3491.312208
1850	3490.089049
1851	3489.546036
1852	3489.34358
1853	3486.589869
1854	3484.116444
1855	3481.448309
1856	3477.637445
1857	3477.270072
1858	3474.911974
1859	3471.60649
1860	3471.376072
1861	3471.066413
1862	3468.635453
1863	3466.627664
1864	3464.987785
1865	3461.269153
1866	3459.17045
1867	3457.531383
1868	3457.042287
1869	3455.839661
1870	3454.569709
1871	3453.629325
1872	3452.753169
1873	3451.562999
1874	3450.172505
1875	3448.691748
1876	3445.817034
1877	3441.729604
1878	3439.631842
1879	3439.332132
1880	3437.391244
1881	3434.357479
1882	3433.288191
1883	3429.523022
1884	3428.974406
1885	3428.703674
1886	3425.768149
1887	3425.166051
1888	3423.307158
1889	3420.953895
1890	3420.794367
1891	3419.748411
1892	3418.60602
1893	3417.577577
1894	3416.891283
1895	3416.276055
1896	3415.95354
1897	3414.470239
1898	3413.223373
1899	3410.133146
1900	3407.531949
1901	3406.539237
1902	3404.845494
1903	3402.664846
1904	3401.648324
1905	3400.986345
1906	3399.16826
1907	3395.889684
1908	3393.53253
1909	3390.560931
1910	3390.093132
1911	3389.58811
1912	3388.102673
1913	3386.172084
1914	3386.06689
1915	3384.73765
1916	3383.951361
1917	3383.452653
1918	3382.300062
1919	3382.123093
1920	3381.495505
1921	3381.072994
1922	3379.003019
1923	3377.797664
1924	3373.384757
1925	3371.957355
1926	3371.223448
1927	3369.448414
1928	3366.415797
1929	3364.498821
1930	3360.395638
1931	3357.162375
1932	3355.81118
1933	3354.169243
1934	3353.523425
1935	3351.686331
1936	3349.085945
1937	3345.937815
1938	3344.717413
1939	3340.563345
1940	3339.677794
1941	3339.2732
1942	3338.227065
1943	3337.642587
1944	3336.865697
1945	3334.838662
1946	3333.64189
1947	3331.755061
1948	3330.533344
1949	3329.513005
1950	3328.769121
1951	3326.921598
1952	3325.942422
1953	3324.808984
1954	3324.60142
1955	3322.273954
1956	3321.322987
1957	3318.298294
1958	3317.179134
1959	3314.362641
1960	3311.83855
1961	3310.705989
1962	3310.317177
1963	3308.619377
1964	3307.108642
1965	3306.487733
1966	3305.52682
1967	3305.120697
1968	3304.469252
1969	3303.869532
1970	3302.010893
1971	3300.630895
1972	3299.993993
1973	3298.301969
1974	3297.462456
1975	3295.692663
1976	3295.087775
1977	3292.973426
1978	3291.362153
1979	3289.859497
1980	3288.384954
1981	3285.304787
1982	3284.399399
1983	3281.994539
1984	3279.482704
1985	3278.187981
1986	3277.313602
1987	3275.643684
1988	3274.642218
1989	3273.473269
1990	3273.124694
1991	3272.743832
1992	3271.003269
1993	3269.715435
1994	3267.834996
1995	3267.272184
1996	3266.687086
1997	3266.29054
1998	3264.941114
1999	3264.010991
2000	3263.035447
2001	3261.035907
2002	3260.290869
2003	3256.488869
2004	3254.589382
2005	3253.544548
2006	3250.96487
2007	3249.88004
2008	3249.174714
2009	3248.56318
2010	3245.952144
2011	3244.474448
2012	3243.494924
2013	3242.240451
2014	3239.642652
2015	3238.454862
2016	3236.801862
2017	3235.371003
2018	3235.124985
2019	3233.61808
2020	3233.066035
2021	3230.592862
2022	3226.634186
2023	3226.222157
2024	3224.327745
2025	3222.987431
2026	3222.456419
2027	3222.211332
2028	3221.394327
2029	3220.399035
2030	3218.326399
2031	3218.071028
2032	3217.776084
2033	3215.798165
2034	3214.510948
2035	3212.732654
2036	3211.217409
2037	3211.066143
2038	3209.033378
2039	3208.632274
2040	3208.271106
2041	3203.843357
2042	3203.539492
2043	3203.128263
2044	3202.703079
2045	3200.937013
2046	3198.835361
2047	3197.978195
2048	3197.035541
2049	3196.866131
2050	3196.274428
2051	3195.907837
2052	3194.685373
2053	3192.28067
2054	3191.583872
2055	3190.91032
2056	3188.738782
2057	3187.563801
2058	3185.721515
2059	3183.994299
2060	3182.227786
2061	3181.259336
2062	3180.75058
2063	3177.944639
2064	3176.176993
2065	3175.918315
2066	3175.729673
2067	3173.874372
2068	3172.895519
2069	3170.273577
2070	3168.470118
2071	3166.41095
2072	3165.495412
2073	3162.507301
2074	3161.173784
2075	3159.58573
2076	3159.217545
2077	3158.909148
2078	3157.52514
2079	3156.383897
2080	3153.853596
2081	3151.465825
2082	3150.409901
2083	3149.636917
2084	3146.781578
2085	3146.670408
2086	3145.655653
2087	3145.258471
2088	3143.886802
2089	3142.936718
2090	3141.698057
2091	3140.272198
2092	3139.063525
2093	3137.803941
2094	3136.416748
2095	3135.874371
2096	3134.598335
2097	3134.215692
2098	3133.396927
2099	3132.075001
2100	3130.513848
2101	3128.139444
2102	3127.358832
2103	3126.510571
2104	3126.180097
2105	3125.598261
2106	3124.949326
2107	3123.947827
2108	3123.204462
2109	3121.806589
2110	3121.731989
2111	3121.3659
2112	3120.548021
2113	3117.933692
2114	3117.691022
2115	3116.723852
2116	3116.467259
2117	3114.851047
2118	3112.270237
2119	3110.105563
2120	3109.850232
2121	3109.147864
2122	3105.729022
2123	3104.422732
2124	3103.595974
2125	3102.524111
2126	3100.83429
2127	3098.647043
2128	3097.750574
2129	3095.326744
2130	3093.341694
2131	3090.541874
2132	3089.695406
2133	3088.550504
2134	3086.539196
2135	3085.858073
2136	3084.486106
2137	3083.379804
2138	3081.328716
2139	3080.4885
2140	3079.218199
2141	3078.822289
2142	3078.382851
2143	3077.667982
2144	3075.733057
2145	3075.550257
2146	3074.378204
2147	3073.639122
2148	3072.053986
2149	3070.706062
2150	3069.737272
2151	3069.133412
2152	3066.191531
2153	3064.121777
2154	3063.039529
2155	3061.375139
2156	3060.462266
2157	3060.330362
2158	3058.679455
2159	3057.692712
2160	3057.239417
2161	3055.749737
2162	3052.14077
2163	3049.42285
2164	3048.051211
2165	3047.868824
2166	3045.58553
2167	3044.081414
2168	3043.21289
2169	3042.478753
2170	3040.311518
2171	3039.382824
2172	3038.386722
2173	3038.241305
2174	3035.760574
2175	3033.593239
2176	3029.701646
2177	3027.490425
2178	3025.151741
2179	3023.846604
2180	3018.828159
2181	3017.876412
2182	3016.884543
2183	3016.678425
2184	3016.154693
2185	3014.712058
2186	3012.288507
2187	3010.596327
2188	3009.396369
2189	3008.157468
2190	3007.739669
2191	3006.779444
2192	3006.345414
2193	3005.313721
2194	3005.048441
2195	3002.786146
2196	3001.200227
2197	3000.874416
2198	2999.351292
2199	2997.04143
2200	2995.471791
2201	2993.4012
2202	2989.437928
2203	2987.798307
2204	2987.533127
2205	2986.270988
2206	2985.430033
2207	2984.366061
2208	2983.141403
2209	2982.25428
2210	2979.14527
2211	2977.562392
2212	2975.886255
2213	2975.188114
2214	2974.763149
2215	2974.073848
2216	2971.438892
2217	2970.966798
2218	2970.032677
2219	2967.847239
2220	2966.977544
2221	2966.288578
2222	2965.515005
2223	2963.767979
2224	2963.506609
2225	2962.938786
2226	2961.551992
2227	2960.188429
2228	2956.666248
2229	2955.345177
2230	2954.817818
2231	2952.858958
2232	2950.953709
2233	2949.863676
2234	2948.224734
2235	2945.37832
2236	2943.841564
2237	2943.045093
2238	2942.877488
2239	2940.389092
2240	2940.157543
2241	2938.572045
2242	2937.506939
2243	2936.572739
2244	2935.167659
2245	2933.269191
2246	2932.406047
2247	2931.366164
2248	2930.128043
2249	2929.82717
2250	2929.477329
2251	2927.896971
2252	2926.509049
2253	2924.553477
2254	2924.076337
2255	2923.187694
2256	2922.710656
2257	2922.07443
2258	2921.411425
2259	2919.47952
2260	2918.6777
2261	2917.042131
2262	2913.902793
2263	2913.121864
2264	2912.004519
2265	2911.539682
2266	2911.455712
2267	2909.750976
2268	2908.30144
2269	2906.138004
2270	2905.297429
2271	2904.63446
2272	2902.278191
2273	2902.158916
2274	2901.668011
2275	2901.120928
2276	2900.415512
2277	2900.035459
2278	2899.262872
2279	2897.763389
2280	2896.990214
2281	2893.815389
2282	2893.465012
2283	2892.34475
2284	2890.736524
2285	2890.657834
2286	2889.708219
2287	2888.729438
2288	2888.655985
2289	2888.559425
2290	2888.354871
2291	2886.416345
2292	2884.913913
2293	2882.046985
2294	2881.907779
2295	2881.535965
2296	2880.571315
2297	2879.063406
2298	2878.734647
2299	2878.494493
2300	2876.561214
2301	2875.561074
2302	2874.855692
2303	2874.128624
2304	2872.627798
2305	2869.75483
2306	2867.982433
2307	2866.961912
2308	2866.075729
2309	2865.230926
2310	2864.447803
2311	2863.27599
2312	2862.472024
2313	2861.876268
2314	2860.373808
2315	2859.092568
2316	2856.606404
2317	2855.867512
2318	2855.364376
2319	2850.921917
2320	2849.680702
2321	2849.102045
2322	2848.704439
2323	2848.10923
2324	2845.929713
2325	2845.431228
2326	2844.314207
2327	2841.850832
2328	2840.482688
2329	2838.633692
2330	2837.267356
2331	2835.478875
2332	2834.409514
2333	2832.958625
2334	2832.308925
2335	2831.566311
2336	2830.08212
2337	2829.39855
2338	2827.424372
2339	2826.088535
2340	2825.235041
2341	2823.884079
2342	2822.583816
2343	2821.970371
2344	2821.295212
2345	2818.60806
2346	2815.887749
2347	2814.383627
2348	2814.113587
2349	2812.633718
2350	2810.906817
2351	2809.356605
2352	2808.264269
2353	2807.488978
2354	2805.083217
2355	2804.069918
2356	2803.937251
2357	2800.129853
2358	2799.90085
2359	2798.526479
2360	2798.063016
2361	2796.230819
2362	2795.157883
2363	2794.244314
2364	2793.057965
2365	2792.334798
2366	2792.02481
2367	2791.093205
2368	2790.108567
2369	2789.377745
2370	2788.590455
2371	2785.943032
2372	2784.378873
2373	2783.780005
2374	2782.073649
2375	2780.84757
2376	2776.924897
2377	2776.586345
2378	2775.953603
2379	2774.965756
2380	2774.399264
2381	2773.923713
2382	2773.858551
2383	2771.065132
2384	2770.540897
2385	2769.559648
2386	2768.8597
2387	2765.546619
2388	2763.72091
2389	2762.976682
2390	2761.255916
2391	2760.350113
2392	2757.000248
2393	2756.176107
2394	2754.043344
2395	2751.795432
2396	2748.790213
2397	2747.869633
2398	2747.226457
2399	2746.426608
2400	2745.074526
2401	2744.205921
2402	2743.675009
2403	2743.198235
2404	2741.274831
2405	2740.844323
2406	2739.369528
2407	2736.752784
2408	2736.157291
2409	2734.921435
2410	2733.817812
2411	2731.643993
2412	2730.314985
2413	2729.539596
2414	2729.328557
2415	2727.993184
2416	2727.716299
2417	2725.310648
2418	2725.034915
2419	2722.874417
2420	2721.635488
2421	2720.965745
2422	2719.480892
2423	2718.751384
2424	2717.810439
2425	2716.962776
2426	2715.979585
2427	2714.576384
2428	2713.591924
2429	2712.084057
2430	2711.142178
2431	2710.371617
2432	2708.484574
2433	2707.913208
2434	2706.695109
2435	2706.572878
2436	2706.427731
2437	2705.679777
2438	2705.065524
2439	2704.128641
2440	2703.619323
2441	2701.887575
2442	2701.589412
2443	2700.740895
2444	2699.124636
2445	2698.178954
2446	2695.893392
2447	2694.798424
2448	2694.594859
2449	2693.739424
2450	2691.247508
2451	2691.02371
2452	2690.54292
2453	2690.184254
2454	2689.207253
2455	2687.089888
2456	2686.719422
2457	2684.051544
2458	2683.863688
2459	2682.927563
2460	2681.120746
2461	2679.115368
2462	2677.73124
2463	2677.518379
2464	2675.377721
2465	2674.909572
2466	2673.118368
2467	2672.254133
2468	2670.199449
2469	2669.903237
2470	2668.63435
2471	2667.737248
2472	2666.947055
2473	2665.335124
2474	2663.615916
2475	2662.192337
2476	2662.064145
2477	2660.634411
2478	2657.753301
2479	2655.271834
2480	2655.073686
2481	2653.485013
2482	2653.021462
2483	2652.554327
2484	2652.31781
2485	2651.280159
2486	2650.324634
2487	2648.971372
2488	2647.754288
2489	2646.595743
2490	2646.038534
2491	2644.869426
2492	2643.701137
2493	2643.093553
2494	2641.407148
2495	2639.163229
2496	2638.051115
2497	2636.968709
2498	2635.748381
2499	2635.029128
2500	2634.529103
2501	2634.115438
2502	2632.522196
2503	2631.592171
2504	2630.515153
2505	2628.981209
2506	2626.74991
2507	2625.21204
2508	2624.74419
2509	2623.990797
2510	2622.500185
2511	2621.884028
2512	2619.03207
2513	2618.613912
2514	2618.166879
2515	2616.771989
2516	2614.853018
2517	2614.316894
2518	2613.315403
2519	2612.697749
2520	2612.441792
2521	2611.854544
2522	2610.952206
2523	2610.285042
2524	2607.852954
2525	2605.833931
2526	2605.34559
2527	2603.922293
2528	2602.630594
2529	2601.489793
2530	2601.080896
2531	2600.274744
2532	2599.41437
2533	2598.713561
2534	2598.31925
2535	2596.805131
2536	2595.968963
2537	2594.766456
2538	2594.380548
2539	2592.433593
2540	2591.994195
2541	2590.437577
2542	2589.456165
2543	2588.871104
2544	2585.999096
2545	2584.299405
2546	2583.321541
2547	2582.785161
2548	2581.74901
2549	2581.684461
2550	2580.807897
2551	2578.945219
2552	2578.556125
2553	2578.118726
2554	2576.591701
2555	2576.506708
2556	2574.520397
2557	2573.818517
2558	2572.609036
2559	2571.813244
2560	2571.095322
2561	2568.546614
2562	2566.537115
2563	2564.47636
2564	2563.667774
2565	2562.802327
2566	2559.573991
2567	2559.149195
2568	2556.79968
2569	2556.221566
2570	2556.020515
2571	2555.004732
2572	2554.394415
2573	2552.45519
2574	2551.58549
2575	2550.198575
2576	2547.158129
2577	2546.356542
2578	2543.871423
2579	2542.638408
2580	2542.039531
2581	2540.457719
2582	2540.25932
2583	2539.21133
2584	2538.829179
2585	2538.667233
2586	2537.316394
2587	2536.50102
2588	2534.274104
2589	2533.585053
2590	2532.839737
2591	2531.445644
2592	2531.037451
2593	2529.396047
2594	2526.986367
2595	2524.025879
2596	2523.405216
2597	2522.870496
2598	2521.430102
2599	2519.843209
2600	2518.9514
2601	2518.744207
2602	2517.275242
2603	2516.519868
2604	2516.235604
2605	2515.889209
2606	2515.002424
2607	2514.26509
2608	2513.578819
2609	2511.52509
2610	2510.489312
2611	2508.981012
2612	2507.494923
2613	2506.625874
2614	2505.945115
2615	2504.865056
2616	2504.666044
2617	2502.962382
2618	2501.468712
2619	2500.100616
2620	2499.288205
2621	2499.237688
2622	2496.097982
2623	2495.474731
2624	2494.181457
2625	2493.236362
2626	2491.896436
2627	2490.052109
2628	2489.254395
2629	2488.598351
2630	2486.347473
2631	2485.108512
2632	2484.508298
2633	2484.397312
2634	2483.120385
2635	2482.712666
2636	2482.197423
2637	2481.373687
2638	2480.975732
2639	2478.401563
2640	2477.792333
2641	2477.003487
2642	2476.438687
2643	2476.165779
2644	2476.118188
2645	2475.930052
2646	2475.042572
2647	2474.584509
2648	2474.315311
2649	2472.380147
2650	2470.415328
2651	2470.343484
2652	2469.93403
2653	2468.117287
2654	2467.909045
2655	2466.842318
2656	2466.564045
2657	2465.707578
2658	2465.129858
2659	2464.877083
2660	2464.584724
2661	2463.855377
2662	2462.420498
2663	2461.498091
2664	2460.356179
2665	2457.986268
2666	2457.301191
2667	2455.139706
2668	2454.085204
2669	2452.716762
2670	2452.288089
2671	2452.096932
2672	2451.559848
2673	2450.953904
2674	2450.694167
2675	2449.121667
2676	2447.935207
2677	2447.448313
2678	2446.719809
2679	2445.906232
2680	2445.335761
2681	2444.733587
2682	2443.976006
2683	2443.195839
2684	2442.27119
2685	2441.603539
2686	2440.135619
2687	2438.587965
2688	2437.770405
2689	2437.419273
2690	2436.444483
2691	2436.045721
2692	2434.736257
2693	2434.531986
2694	2434.445187
2695	2432.506786
2696	2431.896963
2697	2430.914982
2698	2429.868027
2699	2428.258077
2700	2427.071932
2701	2426.8519
2702	2426.575194
2703	2425.353483
2704	2423.967868
2705	2423.811117
2706	2423.438436
2707	2423.158411
2708	2422.959193
2709	2422.337824
2710	2421.883801
2711	2420.731347
2712	2419.086473
2713	2418.437775
2714	2417.109232
2715	2416.602348
2716	2415.586223
2717	2414.091686
2718	2412.782788
2719	2412.714243
2720	2411.288478
2721	2409.743216
2722	2407.582626
2723	2406.928756
2724	2406.37032
2725	2405.891989
2726	2405.717716
2727	2404.597827
2728	2403.7587
2729	2403.415778
2730	2402.612715
2731	2398.854057
2732	2398.046015
2733	2396.493962
2734	2396.082128
2735	2395.44445
2736	2394.005605
2737	2393.54676
2738	2391.340569
2739	2391.091308
2740	2390.863529
2741	2389.046268
2742	2388.427962
2743	2387.924289
2744	2387.682977
2745	2387.184943
2746	2386.490771
2747	2385.564031
2748	2383.348708
2749	2383.205453
2750	2382.088498
2751	2381.518781
2752	2381.080008
2753	2380.092757
2754	2379.862429
2755	2379.239091
2756	2377.65097
2757	2375.560071
2758	2375.15999
2759	2374.942177
2760	2374.601229
2761	2373.831902
2762	2372.343635
2763	2371.21814
2764	2369.71408
2765	2368.651014
2766	2367.774669
2767	2367.736062
2768	2366.573767
2769	2366.126475
2770	2365.461864
2771	2365.14314
2772	2364.165508
2773	2363.218471
2774	2362.328454
2775	2362.036205
2776	2361.608294
2777	2360.837005
2778	2360.112136
2779	2358.505258
2780	2356.867054
2781	2356.12438
2782	2355.762524
2783	2354.978473
2784	2354.92209
2785	2353.795769
2786	2352.035538
2787	2351.536075
2788	2350.511689
2789	2349.174794
2790	2348.891417
2791	2347.841194
2792	2347.55
2793	2347.336051
2794	2347.140795
2795	2346.365919
2796	2345.11485
2797	2343.590052
2798	2342.948806
2799	2342.257884
2800	2340.28059
2801	2339.432541
2802	2335.653222
2803	2334.89532
2804	2333.574212
2805	2332.971706
2806	2332.828596
2807	2331.954029
2808	2330.246131
2809	2329.673629
2810	2328.781585
2811	2328.630109
2812	2328.293065
2813	2326.509499
2814	2325.050705
2815	2324.09545
2816	2323.304475
2817	2322.652336
2818	2322.193771
2819	2321.049708
2820	2320.879299
2821	2320.47076
2822	2319.76933
2823	2319.21653
2824	2318.148248
2825	2317.288066
2826	2317.020711
2827	2315.420033
2828	2314.66421
2829	2313.830192
2830	2313.349655
2831	2312.782543
2832	2311.797891
2833	2311.238407
2834	2310.34389
2835	2309.404111
2836	2308.483939
2837	2308.135204
2838	2307.350906
2839	2306.970454
2840	2306.336618
2841	2305.844497
2842	2305.797629
2843	2305.356315
2844	2303.948458
2845	2303.178474
2846	2302.272031
2847	2300.453629
2848	2299.906163
2849	2299.170507
2850	2298.451885
2851	2295.840027
2852	2295.564205
2853	2294.717884
2854	2294.268446
2855	2293.027424
2856	2291.048327
2857	2289.080647
2858	2288.399419
2859	2287.614514
2860	2284.852567
2861	2283.78987
2862	2283.221655
2863	2282.445532
2864	2281.923761
2865	2281.356158
2866	2280.832919
2867	2280.282708
2868	2279.57664
2869	2277.100622
2870	2276.051174
2871	2275.297537
2872	2274.256441
2873	2271.971133
2874	2271.504428
2875	2270.798453
2876	2270.31823
2877	2269.521995
2878	2267.510727
2879	2267.192323
2880	2266.467648
2881	2265.815403
2882	2265.197091
2883	2264.381543
2884	2262.821395
2885	2262.358438
2886	2261.649778
2887	2261.389021
2888	2259.883007
2889	2259.449103
2890	2257.397963
2891	2256.084188
2892	2255.372958
2893	2255.248207
2894	2254.106244
2895	2253.045211
2896	2251.839283
2897	2251.466406
2898	2251.282533
2899	2250.121412
2900	2249.568604
2901	2249.112471
2902	2248.606044
2903	2248.288266
2904	2246.735549
2905	2245.415771
2906	2244.158684
2907	2243.479265
2908	2242.589186
2909	2241.260881
2910	2239.66299
2911	2238.728929
2912	2237.69961
2913	2236.246247
2914	2234.46822
2915	2233.530158
2916	2233.314132
2917	2233.238887
2918	2232.951919
2919	2232.074804
2920	2231.78676
2921	2231.455555
2922	2229.950285
2923	2229.786565
2924	2229.105608
2925	2227.355345
2926	2225.824197
2927	2225.647383
2928	2224.364862
2929	2224.1046
2930	2223.422414
2931	2223.032288
2932	2222.033356
2933	2221.040549
2934	2220.503733
2935	2220.414429
2936	2220.150039
2937	2219.381708
2938	2218.928978
2939	2218.466601
2940	2217.841642
2941	2215.953314
2942	2215.480724
2943	2214.966996
2944	2214.345797
2945	2212.941138
2946	2212.024938
2947	2211.28552
2948	2210.338544
2949	2210.148806
2950	2209.998027
2951	2209.688574
2952	2209.494745
2953	2208.658293
2954	2207.71974
2955	2207.09394
2956	2206.303653
2957	2206.025021
2958	2205.418174
2959	2205.2441
2960	2205.02407
2961	2204.346308
2962	2202.86579
2963	2201.462212
2964	2200.902307
2965	2199.846669
2966	2199.469116
2967	2199.187652
2968	2199.004749
2969	2198.4067
2970	2197.822217
2971	2196.702494
2972	2194.87519
2973	2194.082752
2974	2193.072925
2975	2192.370211
2976	2191.919611
2977	2190.089971
2978	2189.522769
2979	2187.538027
2980	2187.32712
2981	2185.512442
2982	2183.981871
2983	2182.137847
2984	2181.439705
2985	2179.831371
2986	2179.1928
2987	2178.239472
2988	2176.57561
2989	2176.334262
2990	2176.171049
2991	2175.71178
2992	2175.382999
2993	2175.238244
2994	2174.678984
2995	2173.935088
2996	2172.527272
2997	2172.221404
2998	2171.870681
2999	2169.310348
3000	2167.590686
3001	2167.037541
3002	2165.09758
3003	2164.976268
3004	2162.191804
3005	2161.826706
3006	2161.010643
3007	2157.913954
3008	2157.551747
3009	2156.306838
3010	2155.809594
3011	2155.243864
3012	2152.80537
3013	2152.489127
3014	2151.280675
3015	2149.806119
3016	2148.433362
3017	2147.170703
3018	2146.694092
3019	2146.485784
3020	2145.310095
3021	2144.88047
3022	2144.271957
3023	2142.808576
3024	2142.303834
3025	2141.027999
3026	2139.899733
3027	2139.281702
3028	2138.594724
3029	2138.236226
3030	2137.313191
3031	2137.23646
3032	2136.442666
3033	2136.085282
3034	2135.173293
3035	2135.025505
3036	2134.236722
3037	2133.073307
3038	2131.942532
3039	2130.925955
3040	2130.356
3041	2128.943421
3042	2128.738832
3043	2128.103909
3044	2127.648293
3045	2126.686786
3046	2126.584829
3047	2124.948028
3048	2124.345381
3049	2124.17758
3050	2122.625032
3051	2121.654652
3052	2121.180143
3053	2121.065482
3054	2120.553338
3055	2120.347211
3056	2119.620629
3057	2119.12703
3058	2118.301307
3059	2116.424542
3060	2115.690932
3061	2111.629823
3062	2110.95381
3063	2110.54946
3064	2109.968175
3065	2109.690142
3066	2109.137437
3067	2107.261123
3068	2105.846408
3069	2104.941373
3070	2103.650776
3071	2103.509749
3072	2103.187311
3073	2102.383183
3074	2102.23661
3075	2101.479598
3076	2100.81583
3077	2099.441746
3078	2099.141441
3079	2098.436427
3080	2098.277654
3081	2096.410992
3082	2095.715982
3083	2093.472486
3084	2092.042475
3085	2091.948164
